COSMIC_ID,cancer_type,ACA>A,ACA>G,ACA>T,ACC>A,ACC>G,ACC>T,ACG>A,ACG>G,ACG>T,ACT>A,ACT>G,ACT>T,ATA>A,ATA>C,ATA>G,ATC>A,ATC>C,ATC>G,ATG>A,ATG>C,ATG>G,ATT>A,ATT>C,ATT>G,CCA>A,CCA>G,CCA>T,CCC>A,CCC>G,CCC>T,CCG>A,CCG>G,CCG>T,CCT>A,CCT>G,CCT>T,CTA>A,CTA>C,CTA>G,CTC>A,CTC>C,CTC>G,CTG>A,CTG>C,CTG>G,CTT>A,CTT>C,CTT>G,GCA>A,GCA>G,GCA>T,GCC>A,GCC>G,GCC>T,GCG>A,GCG>G,GCG>T,GCT>A,GCT>G,GCT>T,GTA>A,GTA>C,GTA>G,GTC>A,GTC>C,GTC>G,GTG>A,GTG>C,GTG>G,GTT>A,GTT>C,GTT>G,TCA>A,TCA>G,TCA>T,TCC>A,TCC>G,TCC>T,TCG>A,TCG>G,TCG>T,TCT>A,TCT>G,TCT>T,TTA>A,TTA>C,TTA>G,TTC>A,TTC>C,TTC>G,TTG>A,TTG>C,TTG>G,TTT>A,TTT>C,TTT>G,MH,MS,Insertion,Other
907173,MESO,1,1,0,0,1,2,0,0,3,0,0,0,1,0,0,0,6,0,1,2,0,1,0,1,2,0,0,0,3,2,0,0,1,0,0,2,0,1,0,2,0,1,1,1,2,0,1,0,0,1,2,0,0,4,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,0,2,0,4,3,0,0,0,1,2,0,0,1,1,0,0,2,8,16,21,8
907175,UCEC,14,0,3,4,2,3,4,2,0,4,2,2,2,0,0,2,1,0,4,0,0,4,0,0,11,0,4,4,0,3,2,2,0,3,0,1,3,1,0,2,1,0,3,5,0,5,0,2,15,0,5,3,0,3,0,1,0,6,0,0,0,4,1,1,2,1,4,1,0,0,3,0,11,0,1,7,0,0,2,0,1,9,1,4,3,3,1,0,1,1,3,1,0,1,1,3,32,51,84,28
907176,UCEC,0,0,1,2,0,0,0,3,1,0,2,1,0,3,1,0,1,1,0,2,1,1,0,0,5,0,3,1,0,1,0,1,4,6,1,0,0,0,0,0,1,0,0,0,1,0,0,1,23,0,1,2,1,3,1,0,3,6,1,0,0,0,0,0,0,0,1,3,3,1,0,0,7,1,2,4,1,2,4,1,3,6,2,2,1,0,1,0,0,2,0,0,0,3,0,2,10,12,19,6
907268,LYMP,0,1,2,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,3,0,1,0,0,2,0,2,0,0,1,0,0,0,6,2,0,0,0,0,0,1,1,2,0,0,3,1,3,1,0,1,2,1,2,0,0,0,0,3,0,3,0,3,0,0,0,1,1,1,1,1,2,1,0,0,1,0,5,2,1,1,4,2,3,2,0,3,0,0,0,1,0,0,0,0,1,3,48,110,122,40
907269,ALL/CLL,0,0,2,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,2,0,1,0,0,1,1,1,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,11,13,31,14
907270,ALL/CLL,2,1,1,1,0,3,0,0,0,0,2,2,1,4,1,1,1,1,1,3,3,1,0,0,3,1,3,1,0,2,0,0,4,1,1,2,0,1,0,0,0,1,0,2,1,0,0,2,2,0,2,1,2,1,0,1,3,5,3,0,0,0,0,1,2,1,1,0,0,0,1,1,0,0,0,1,0,3,3,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,2,32,72,60,43
907271,LGG,0,1,0,1,2,0,0,1,6,0,3,2,0,2,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,2,1,2,1,0,1,1,0,2,1,0,1,0,1,1,1,0,0,1,3,1,0,2,2,14,14,24,15
907272,ALL/CLL,5,1,83,8,5,24,0,1,79,10,2,36,12,30,1,16,13,4,1,30,1,6,15,1,13,0,28,26,0,26,14,3,90,73,1,27,1,19,0,5,25,5,5,33,4,3,43,4,10,4,150,10,7,93,6,2,175,26,1,97,5,65,0,4,33,4,6,40,2,2,57,3,8,2,52,21,0,35,4,2,36,30,2,48,4,31,0,4,24,1,2,15,1,0,30,1,24,133,40,6
907273,LYMP,0,0,4,0,1,1,1,1,0,1,0,1,0,1,0,0,2,0,0,5,1,0,0,1,1,0,0,2,1,0,3,1,1,0,2,3,0,0,0,1,1,1,0,0,0,0,4,5,3,0,1,0,0,0,0,0,2,3,1,0,0,1,1,1,0,0,2,1,4,0,0,3,2,1,5,3,1,0,0,1,1,0,1,1,4,1,0,0,0,0,0,0,2,1,1,2,12,25,27,10
907274,DLBC,0,3,1,0,1,1,1,2,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,2,3,1,3,0,0,1,0,1,1,0,0,1,5,3,1,0,2,1,2,2,1,0,0,2,1,3,2,4,1,0,7,2,0,2,0,1,0,4,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,0,1,1,0,1,1,1,1,2,13,18,14,5
907275,LAML,3,2,3,0,1,0,2,1,0,0,2,0,0,2,0,0,1,0,0,6,0,1,1,1,7,1,0,7,1,4,2,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,4,1,2,2,1,1,0,1,1,0,1,5,0,3,1,1,2,0,0,1,2,2,4,2,2,2,4,2,6,1,1,1,2,1,0,2,0,1,0,17,31,28,12
907276,STAD,5,0,0,1,1,2,0,1,9,6,2,1,1,1,1,2,2,1,1,0,0,0,0,0,3,3,9,5,4,3,0,2,8,2,0,9,1,0,1,0,1,1,5,3,2,1,1,2,10,0,1,7,0,0,3,1,8,9,4,3,2,1,0,0,4,1,1,2,6,0,2,0,7,6,5,10,1,3,3,0,9,15,3,2,3,7,3,6,1,0,5,0,1,5,2,7,19,29,41,22
907277,ALL/CLL,2,0,0,3,2,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,1,1,2,0,8,1,0,2,0,2,2,0,6,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,8,0,0,2,0,1,2,0,0,1,1,0,0,3,1,1,2,0,0,3,0,1,2,1,10,1,4,2,0,0,1,0,0,1,0,1,4,1,1,1,0,3,2,1,0,1,0,0,10,19,27,13
907278,LAML,1,0,1,3,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,3,1,0,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,57,113,132,45
907279,LGG,3,2,6,0,1,4,1,2,5,0,0,2,2,3,0,0,0,0,2,1,1,0,0,0,0,3,5,2,0,0,1,1,4,0,0,0,0,0,3,0,1,0,0,2,0,0,0,1,0,0,0,4,0,4,0,0,2,0,0,4,0,0,0,1,1,0,0,0,1,0,1,0,1,2,2,0,0,0,2,0,1,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,22,35,34,14
907280,LAML,5,4,4,6,2,3,0,2,4,4,0,4,0,4,1,0,0,0,1,5,2,0,0,1,6,0,2,6,6,2,4,0,0,6,4,6,1,1,0,2,3,3,2,3,1,3,6,0,9,0,0,4,3,3,4,2,0,6,0,1,3,1,0,1,1,1,0,0,1,2,4,0,5,2,5,5,2,4,3,1,4,15,0,0,1,7,0,3,2,1,2,0,0,1,4,0,11,24,16,20
907281,MM,2,3,4,9,0,0,0,0,5,2,0,4,2,1,2,0,6,1,0,5,0,0,5,0,4,0,2,2,2,5,0,0,6,0,0,0,1,1,0,1,2,0,0,0,2,0,2,0,3,1,5,1,0,2,1,2,7,3,1,0,0,0,3,0,3,1,0,1,3,0,1,1,2,0,4,2,0,0,0,0,3,8,7,4,2,2,3,0,5,2,1,4,1,0,2,2,7,32,23,17
907282,LGG,1,0,4,2,3,2,0,0,0,0,2,3,0,1,1,3,0,0,4,3,1,0,0,0,1,0,2,1,2,7,1,0,5,1,0,4,0,0,0,0,1,0,1,2,3,0,2,0,0,0,0,0,0,7,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,1,2,0,3,0,6,0,0,5,2,0,2,2,0,1,0,0,2,1,0,0,0,1,0,0,8,3,12,34,35,7
907285,PAAD,1,0,4,0,0,0,0,2,3,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1,3,1,1,0,0,0,0,2,0,0,0,0,0,1,3,1,0,0,0,0,2,0,2,1,0,0,4,0,0,2,1,0,7,2,0,0,3,1,2,2,0,0,7,1,1,12,2,1,1,1,0,0,0,0,0,2,0,3,1,0,1,2,8,0,3,1,0,0,0,0,7,27,37,11
907286,PAAD,6,0,4,1,0,2,0,0,0,0,0,0,1,6,2,0,0,0,0,2,1,0,0,1,3,4,1,0,0,0,1,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3,0,1,0,0,0,0,1,4,5,1,0,1,0,1,0,1,0,1,0,0,0,1,1,3,0,3,1,0,2,2,1,2,5,0,0,2,1,1,1,2,0,0,1,0,0,1,2,14,28,28,14
907287,COREAD,5,2,2,1,1,3,2,0,2,6,4,3,16,5,7,20,5,6,25,6,16,13,2,2,8,2,4,16,0,3,8,0,0,12,2,2,32,4,1,53,3,11,61,4,17,33,1,5,3,4,5,4,0,2,0,0,5,5,1,2,10,0,2,15,3,1,27,0,4,12,3,1,4,2,5,4,1,7,1,0,6,17,2,7,18,5,4,25,7,6,17,0,6,17,2,1,9,15,20,15
907289,COREAD,1,0,14,11,1,21,0,0,52,33,1,24,3,65,6,1,35,17,0,18,5,8,25,84,14,1,8,3,0,16,3,0,35,61,0,13,1,4,5,1,10,16,0,9,12,1,9,91,7,2,52,9,2,187,3,0,270,70,2,206,0,132,14,2,160,20,2,59,15,2,108,58,82,2,34,25,3,111,7,1,654,903,0,242,2,31,20,3,46,55,0,18,7,10,39,430,12,32,68,15
907290,BONE,2,3,6,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,2,0,2,1,1,0,1,0,0,1,4,0,1,1,0,0,0,0,0,1,1,0,3,0,1,1,0,0,0,3,0,0,0,0,2,1,2,2,0,1,0,0,0,1,3,2,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,2,3,12,25,21,11
907291,COREAD,10,8,43,5,5,32,2,1,67,10,7,29,47,120,13,29,56,9,19,67,8,20,67,4,13,0,21,39,0,50,5,0,75,54,6,45,13,70,4,18,50,10,23,54,11,7,71,10,15,3,68,16,10,145,4,3,75,15,2,80,19,282,2,34,134,4,17,150,6,15,230,7,9,8,48,8,2,40,0,1,30,15,7,55,30,120,4,14,80,4,11,60,9,20,83,14,36,1418,176,45
907295,SCLC,14,0,1,5,2,0,1,0,0,7,4,3,1,2,0,1,5,0,4,3,1,2,0,0,8,4,5,5,3,3,2,1,3,8,2,7,1,6,0,1,10,2,2,3,0,2,6,1,6,5,0,9,6,1,1,3,0,4,10,1,2,3,3,1,2,3,0,2,14,1,3,14,7,4,4,3,7,7,3,0,5,3,3,9,1,0,0,2,10,0,0,0,3,4,0,1,5,25,121,24
907298,SARC,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,1,2,0,0,1,0,0,1,2,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,1,0,1,4,0,0,2,0,1,0,1,0,2,2,0,0,2,0,1,0,2,1,0,1,0,0,1,23,57,60,22
907299,KIRC,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,12,13,16,4
907300,LAML,1,0,0,1,0,1,1,0,2,0,0,0,0,0,1,0,2,1,2,1,0,0,3,0,0,0,0,2,0,0,3,0,4,1,1,3,0,0,0,0,0,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0,4,0,0,2,0,1,1,2,0,1,0,0,4,0,0,1,1,0,2,1,0,0,1,0,0,3,0,0,1,0,1,1,0,0,0,1,1,0,0,4,15,32,23,9
907311,LCML,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,12,2,0,6,0,1,5,0,3,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,2,2,0,0,2,0,0,0,0,0,1,0,0,2,0,3,0,5,0,0,3,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,18,15,10
907312,BLCA,0,2,0,0,1,0,0,0,0,0,1,1,4,5,0,0,0,0,0,3,0,1,9,0,0,3,4,0,0,0,2,0,5,2,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,3,1,7,0,0,4,2,1,0,0,4,0,2,1,0,0,0,0,0,5,0,0,3,2,9,20,26,11
907313,GBM,1,0,6,1,3,1,0,0,0,0,0,5,0,0,1,1,1,1,0,0,0,0,4,0,2,1,3,1,2,1,0,1,2,3,2,0,0,0,0,0,1,1,2,1,2,2,0,0,6,0,6,3,1,2,0,0,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,2,2,4,1,0,2,5,1,1,0,2,1,1,0,0,1,0,0,1,1,0,0,1,1,2,17,27,28,16
907314,NB,0,0,0,4,0,2,0,4,5,1,3,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,1,3,2,1,1,0,0,7,0,4,1,0,1,0,0,2,0,0,1,0,0,0,2,0,0,2,1,0,0,0,0,4,0,3,0,0,0,0,0,2,1,0,1,0,4,2,1,0,0,2,0,1,1,1,0,2,2,0,0,0,0,2,0,1,1,2,0,0,0,1,14,23,23,11
907317,ESCA,1,3,3,1,1,1,0,2,4,0,1,0,0,3,2,1,0,0,3,0,0,0,0,1,6,0,10,1,4,10,0,0,9,6,0,3,1,0,0,0,0,1,4,0,0,2,0,1,5,0,0,4,0,9,0,0,10,3,0,0,1,0,2,0,0,0,0,0,1,0,1,2,6,2,17,1,1,22,1,0,1,4,5,3,2,2,2,2,2,1,1,0,0,0,0,3,8,24,30,14
907318,ESCA,1,0,2,2,0,12,0,0,3,0,0,3,0,0,0,1,3,0,0,0,2,1,1,0,1,2,9,2,0,22,0,0,4,3,2,9,0,0,2,0,0,1,1,0,1,0,1,0,1,0,5,1,0,8,2,1,4,0,4,3,0,1,1,4,2,2,1,0,0,4,0,2,5,3,18,2,0,38,0,1,13,2,4,6,2,2,0,0,1,0,2,1,4,3,1,1,16,23,27,15
907319,ESCA,2,2,2,0,0,3,0,1,0,5,1,0,0,0,1,0,0,1,0,0,3,0,0,0,3,0,12,0,3,30,2,2,2,2,1,19,0,0,1,2,0,2,3,0,1,2,1,2,2,1,2,3,1,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,10,5,4,3,47,2,0,2,9,12,11,1,0,1,1,1,2,2,0,0,4,0,5,9,13,16,14
907320,ESCA,8,9,6,3,1,7,0,3,3,5,5,5,1,7,3,1,2,2,4,5,0,1,2,2,8,4,12,4,4,29,3,1,7,11,5,9,4,1,0,2,2,4,4,3,3,1,4,2,11,1,10,2,3,9,1,4,12,7,3,2,1,3,2,1,2,1,2,0,2,3,3,2,1,6,13,7,6,36,2,1,3,4,9,14,3,2,3,3,2,6,3,2,5,3,8,4,15,30,35,22
907322,HL,3,1,8,4,1,2,2,0,9,5,1,6,3,4,1,1,3,1,2,0,3,3,4,0,2,0,7,6,7,5,2,1,7,5,4,7,0,0,1,3,3,2,0,5,4,5,2,3,8,2,8,5,1,9,2,0,6,3,4,7,5,5,4,2,0,1,3,4,3,1,5,1,3,6,4,5,6,4,2,1,8,6,7,7,1,4,4,4,0,2,2,4,1,2,8,1,11,27,24,15
907323,HL,7,0,7,4,1,4,2,2,1,2,0,2,3,1,2,0,5,0,2,5,1,2,4,2,11,3,7,6,1,5,1,0,2,10,1,3,12,0,2,8,3,1,28,3,3,13,2,4,10,1,7,2,2,3,0,0,0,11,1,4,11,6,3,0,1,0,13,2,5,7,1,2,4,4,9,3,0,1,2,2,4,9,2,9,5,5,2,2,2,0,0,2,5,4,3,1,9,24,31,8
907783,LCML,1,0,4,0,1,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,2,0,0,0,3,0,0,2,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,10,17,27,10
907786,LUAD,1,0,0,2,2,3,0,1,0,0,1,0,1,0,1,1,1,0,2,2,0,1,1,0,2,2,1,4,1,1,4,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,2,2,0,2,3,0,1,2,0,0,1,0,4,1,3,1,1,1,0,0,0,0,0,2,2,4,21,28,1,2,9,0,4,5,3,14,7,0,0,0,0,0,0,1,0,0,0,4,0,9,22,36,13
907787,ALL/CLL,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,4,0,0,2,0,0,0,0,8,1,0,9,3,8,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,3,0,0,0,0,0,1,2,1,0,1,1,0,1,1,2,0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,1,0,1,1,0,0,0,0,12,16,23,15
907788,PRAD,6,1,33,17,0,27,5,0,32,46,2,32,7,21,1,18,15,1,6,24,1,31,7,4,22,0,28,58,0,36,12,1,28,133,2,34,6,11,1,12,17,2,6,47,4,13,15,6,8,2,52,28,1,68,5,2,39,63,0,74,3,72,0,8,23,0,1,42,1,6,32,2,14,0,29,23,1,27,7,0,16,65,0,26,3,46,0,4,22,2,5,26,2,10,20,4,26,498,138,27
907789,ALL/CLL,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,2,1,2,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,10,20,32,12
907790,COREAD,8,0,32,5,0,14,2,0,71,6,1,10,0,16,0,2,14,0,1,27,1,5,3,1,15,1,8,25,0,14,3,1,62,68,0,13,1,15,0,7,22,9,0,31,5,1,18,9,6,4,37,5,6,35,2,0,86,8,4,37,1,21,4,7,11,2,1,13,15,1,17,6,3,0,7,4,2,9,2,2,28,11,0,12,5,14,0,2,23,2,2,11,2,4,23,8,32,1401,271,42
907791,MM,1,0,2,0,1,1,1,2,4,2,0,0,2,0,0,1,1,0,0,1,1,0,0,1,7,0,1,0,2,2,1,0,3,2,1,1,2,0,0,0,1,1,0,0,0,3,0,0,1,0,0,3,0,0,0,0,3,1,2,4,1,0,1,0,0,0,0,0,1,0,2,0,3,3,0,0,1,0,0,0,0,1,1,0,0,2,1,0,0,0,1,0,1,1,3,1,6,21,17,2
907792,COREAD,9,0,2,5,0,4,1,2,3,4,4,3,1,0,0,1,5,0,0,0,0,0,0,1,4,0,5,2,0,0,1,0,4,3,2,1,1,2,0,1,7,1,0,0,1,3,0,5,8,5,2,3,11,3,0,3,6,3,4,1,1,1,3,0,3,4,1,0,12,1,0,7,4,0,7,3,1,4,1,0,1,4,2,3,2,0,1,0,10,1,1,0,1,1,0,0,8,17,102,15
907794,COREAD,11,4,160,5,5,47,3,1,68,13,14,106,1,47,3,8,33,0,0,61,0,19,21,4,37,2,34,40,0,28,20,1,58,113,2,50,2,31,0,9,26,3,4,75,4,4,35,17,20,4,186,12,4,116,6,1,105,34,4,219,0,29,5,5,12,3,3,20,5,3,14,8,19,1,27,13,0,21,5,0,29,51,9,34,2,21,0,2,24,2,3,36,3,5,26,3,44,1543,311,34
907795,COREAD,8,0,1,2,0,0,1,0,4,6,0,2,0,1,0,3,7,0,2,2,0,0,0,1,7,1,0,0,0,0,3,2,5,1,0,1,1,2,1,3,10,0,0,0,2,0,3,5,8,7,1,2,10,3,2,1,7,4,5,0,1,2,4,0,2,4,0,0,16,1,0,12,4,1,7,3,2,2,3,0,5,9,1,8,4,2,0,1,4,2,0,0,1,2,2,2,11,23,105,21
907796,LUSC,5,2,0,2,0,0,1,1,4,5,0,0,0,6,1,1,2,0,0,6,0,0,5,1,4,1,6,2,1,4,0,0,5,1,0,1,2,0,0,0,0,0,0,1,1,1,0,1,0,1,4,3,0,0,0,1,7,0,1,0,1,2,0,1,3,2,0,1,0,1,0,0,5,3,6,3,1,2,1,1,3,2,0,1,0,0,0,0,3,1,1,1,1,0,4,3,11,28,23,19
908118,NB,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,5,1,0,0,1,2,0,0,0,0,2,1,0,1,6,0,1,0,0,0,1,1,0,0,3,0,0,1,0,2,0,2,0,1,1,0,0,7,4,1,1,0,2,1,0,2,2,0,2,1,1,0,0,1,2,0,0,0,4,1,0,0,2,0,0,1,1,0,0,0,2,1,0,0,0,0,2,13,86,34,11
908120,BRCA,0,4,0,1,1,3,0,1,1,0,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,6,0,2,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,2,1,1,2,0,0,2,1,0,3,0,0,0,1,0,3,1,0,0,0,5,0,2,5,2,0,0,2,1,8,4,0,0,2,1,2,1,0,1,0,0,0,0,40,105,109,46
908122,BRCA,4,2,9,1,2,8,1,0,7,0,6,0,0,3,1,2,0,1,0,0,2,3,2,0,6,0,4,2,0,3,1,2,7,4,3,7,2,3,1,2,1,3,0,0,0,0,1,0,0,0,3,2,1,2,1,1,3,2,0,4,0,3,0,1,0,0,1,1,0,2,2,1,16,45,104,9,13,30,1,4,13,11,64,64,2,0,3,1,3,1,0,1,2,1,2,2,9,23,32,10
908123,BRCA,0,0,0,0,1,1,0,2,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,2,1,5,0,4,0,1,1,0,0,2,4,1,1,0,2,2,0,1,2,0,0,0,6,3,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,1,0,2,0,0,0,3,11,6,1,5,0,0,1,2,3,4,7,1,1,1,2,0,0,0,0,0,0,2,0,37,68,86,29
908124,SKCM,5,0,1,1,2,4,2,0,1,4,0,0,2,2,2,2,2,1,2,5,1,0,1,2,6,0,0,0,2,13,1,3,0,3,3,9,0,1,0,1,4,1,0,0,0,0,1,2,0,2,1,1,5,7,1,2,0,0,7,6,2,0,1,0,0,3,2,0,17,3,1,7,5,0,13,3,0,28,0,2,3,2,1,8,1,0,0,0,13,0,0,0,0,4,1,0,4,22,77,15
908125,SKCM,4,1,7,4,2,17,1,2,2,3,0,9,1,1,0,3,7,1,0,1,5,3,4,2,7,2,46,7,0,64,2,0,11,0,0,60,1,1,0,2,8,1,0,0,2,2,5,0,1,3,4,1,8,9,1,0,0,0,7,9,1,0,4,0,3,2,3,0,20,3,16,12,7,1,85,4,1,195,0,2,39,3,3,74,1,5,5,3,14,2,2,6,2,20,7,1,13,25,84,20
908126,LCML,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,0,0,9,5,7,16
908127,UCEC,5,0,1,5,0,1,0,1,4,1,0,1,1,3,0,0,2,0,1,5,0,0,2,1,2,3,3,2,0,2,1,0,1,2,1,0,0,0,1,2,0,2,1,0,1,1,6,2,2,1,1,1,3,0,0,0,6,3,1,2,1,0,1,0,3,2,0,0,2,0,0,2,6,0,4,0,0,3,0,0,9,5,3,10,1,3,0,1,2,1,1,1,1,1,0,0,14,16,26,13
908128,SKCM,4,5,5,2,1,89,1,2,0,4,2,26,10,2,4,4,6,2,1,1,3,14,2,1,9,2,266,13,9,604,5,4,74,22,5,447,2,5,2,11,5,3,5,1,5,16,21,12,2,3,2,0,5,70,1,1,2,0,5,36,2,0,2,1,0,6,1,0,9,3,12,10,8,1,255,15,5,1005,1,3,160,11,3,363,12,13,4,8,21,12,5,20,1,55,28,22,5,34,73,17
908129,UCEC,0,3,2,2,0,0,1,0,6,0,0,1,0,3,0,1,1,0,0,0,1,1,2,1,1,1,1,2,0,1,1,0,0,1,2,2,1,0,1,0,3,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,3,2,0,0,0,0,2,2,0,0,0,1,1,0,1,6,17,21,8
908130,UCEC,0,1,9,2,1,5,1,1,10,4,1,6,0,5,0,1,4,1,0,10,1,2,0,0,2,0,3,4,0,1,5,0,13,21,1,4,0,3,0,1,5,2,3,10,1,1,5,1,3,0,20,0,3,15,0,0,22,8,1,15,0,5,0,2,3,1,0,4,0,0,2,3,1,0,5,1,2,5,0,1,10,3,0,1,0,0,0,0,5,0,0,2,1,0,3,4,16,430,100,15
908131,BONE,0,0,0,3,1,4,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,4,1,1,1,1,0,0,2,2,1,2,0,2,2,0,1,1,0,1,1,2,0,0,0,1,2,3,1,3,0,1,6,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,0,2,1,3,0,12,19,33,14
908133,ALL/CLL,0,0,4,0,0,0,2,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,2,1,0,3,4,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,9,18,28,6
908134,EWING,0,0,2,1,3,1,0,1,2,0,0,4,1,3,1,1,2,0,0,0,1,2,0,2,3,2,1,0,0,3,1,0,0,1,1,2,0,0,0,0,0,1,1,4,0,0,0,0,4,0,3,4,1,0,1,0,2,1,1,1,0,0,1,2,0,1,0,0,2,1,0,1,3,1,0,2,0,4,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,2,8,14,22,13
908135,NB,1,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,1,1,0,1,3,0,3,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,13,19,30,12
